9.999989271163940430e-01,1.032435989145596977e-06
1.000000000000000000e+00,9.989816973643428355e-09
9.999878406524658203e-01,1.216071814269525930e-05
6.027854624335304834e-07,9.999994039535522461e-01
2.416298457319498993e-06,9.999976158142089844e-01
4.153795885031286161e-07,9.999996423721313477e-01
9.999997615814208984e-01,2.808565682244079653e-07
9.999172687530517578e-01,8.271820115623995662e-05
2.897240392485400662e-06,9.999971389770507812e-01
5.409755885921185836e-06,9.999946355819702148e-01
9.999791383743286133e-01,2.080841295537538826e-05
9.983159303665161133e-01,1.684036455117166042e-03
9.999934434890747070e-01,6.522728199342964217e-06
9.999341964721679688e-01,6.582553032785654068e-05
2.989054337376728654e-08,1.000000000000000000e+00
2.347893879317553001e-09,1.000000000000000000e+00
6.446270628401862268e-09,1.000000000000000000e+00
9.999915361404418945e-01,8.415413503826130182e-06
5.792134743387578055e-06,9.999941587448120117e-01
5.881159268028568476e-06,9.999941587448120117e-01
9.634249210357666016e-01,3.657507896423339844e-02
9.999949932098388672e-01,5.057315320300403982e-06
9.999626874923706055e-01,3.735169229912571609e-05
9.999995231628417969e-01,4.654355336697335588e-07
5.501341001945547760e-05,9.999449253082275391e-01
9.999991655349731445e-01,8.329367915393959265e-07
1.075486011359316763e-06,9.999989271163940430e-01
1.137276922236196697e-05,9.999886751174926758e-01
7.315414940478603967e-09,1.000000000000000000e+00
3.514812124194577336e-05,9.999648332595825195e-01
2.385065818089060485e-05,9.999761581420898438e-01
9.999910593032836914e-01,8.999961210065521300e-06
8.600860019214451313e-05,9.999139308929443359e-01
9.999657869338989258e-01,3.421278233872726560e-05
7.773554244749902864e-08,9.999998807907104492e-01
1.167669476734300993e-12,1.000000000000000000e+00
9.999736547470092773e-01,2.638417390699032694e-05
5.196437996346503496e-06,9.999947547912597656e-01
9.999995231628417969e-01,5.352922585188935045e-07
9.999992847442626953e-01,6.750251486664637923e-07
4.331132913648616523e-06,9.999957084655761719e-01
6.388027486536884680e-06,9.999935626983642578e-01
1.909688762680161744e-07,9.999997615814208984e-01
9.999289512634277344e-01,7.107760757207870483e-05
9.998966455459594727e-01,1.033372609526850283e-04
4.344728665728325723e-08,1.000000000000000000e+00
9.100472379941493273e-05,9.999090433120727539e-01
9.999996423721313477e-01,3.696048338497348595e-07
9.718460205476731062e-07,9.999990463256835938e-01
9.999449253082275391e-01,5.505644730874337256e-05
4.830647230846807361e-05,9.999517202377319336e-01
9.999998807907104492e-01,1.109086511519308260e-07
1.092816319214762188e-06,9.999989271163940430e-01
4.089130925422068685e-06,9.999959468841552734e-01
9.999175071716308594e-01,8.249275560956448317e-05
9.998621940612792969e-01,1.377628213958814740e-04
9.999753236770629883e-01,2.461708209011703730e-05
1.092764432542026043e-05,9.999890327453613281e-01
9.998219609260559082e-01,1.780302409315481782e-04
6.327752544166287407e-06,9.999936819076538086e-01
1.395066760778718162e-06,9.999985694885253906e-01
2.145766757166711614e-06,9.999978542327880859e-01
9.995670914649963379e-01,4.328443028498440981e-04
3.027437487617135048e-03,9.969725608825683594e-01
9.998604059219360352e-01,1.396090519847348332e-04
4.599024805429507978e-08,1.000000000000000000e+00
9.999998807907104492e-01,1.448520521307727904e-07
1.507756451246677898e-06,9.999984502792358398e-01
9.999848604202270508e-01,1.509044341219123453e-05
9.999986886978149414e-01,1.332076294602302369e-06
9.998580217361450195e-01,1.419731415808200836e-04
9.999847412109375000e-01,1.520180830993922427e-05
2.325102883560248301e-07,9.999997615814208984e-01
5.902741031604819000e-05,9.999409914016723633e-01
1.336090543757606497e-10,1.000000000000000000e+00
9.999989271163940430e-01,1.120339561566652264e-06
1.376762526206221082e-07,9.999998807907104492e-01
3.190119168721139431e-04,9.996809959411621094e-01
5.388390036387136206e-07,9.999994039535522461e-01
6.189501436892896891e-05,9.999381303787231445e-01
1.093283344744122587e-06,9.999989271163940430e-01
9.999167919158935547e-01,8.324474038090556860e-05
1.976379997159494195e-11,1.000000000000000000e+00
1.000000000000000000e+00,1.926586890022008447e-08
1.577322836965322495e-04,9.998422861099243164e-01
9.999897480010986328e-01,1.019613864627899602e-05
2.210650336564867757e-06,9.999977350234985352e-01
4.582707269218389001e-10,1.000000000000000000e+00
9.999998807907104492e-01,1.713591615271070623e-07
9.999138116836547852e-01,8.614017860963940620e-05
2.958283396026217815e-09,1.000000000000000000e+00
2.639898411871399730e-06,9.999973773956298828e-01
9.999725818634033203e-01,2.743498771451413631e-05
9.996695518493652344e-01,3.305022837594151497e-04
9.999907016754150391e-01,9.243511158274486661e-06
1.000000000000000000e+00,5.638054467738129460e-09
9.999998807907104492e-01,1.587063849228798063e-07
4.116065781545330537e-07,9.999996423721313477e-01
9.999988079071044922e-01,1.245584712705749553e-06
9.999982118606567383e-01,1.738023684083600529e-06
3.637508780229836702e-05,9.999636411666870117e-01
1.065456490323413163e-05,9.999893903732299805e-01
1.424653873982606456e-06,9.999985694885253906e-01
6.563013688065666429e-09,1.000000000000000000e+00
2.475226068554547965e-08,1.000000000000000000e+00
1.000000000000000000e+00,4.645468720809731167e-08
7.311720651159703266e-07,9.999992847442626953e-01
5.142862846696516499e-06,9.999948740005493164e-01
9.999587535858154297e-01,4.119915320188738406e-05
9.999310970306396484e-01,6.887949712108820677e-05
9.999723434448242188e-01,2.763713382591959089e-05
1.753441665641730651e-06,9.999982118606567383e-01
8.316152388943010010e-07,9.999991655349731445e-01
9.999973773956298828e-01,2.637628313095774502e-06
8.128361095912760986e-16,1.000000000000000000e+00
1.000000000000000000e+00,2.550244815324731462e-08
2.476349969526836503e-08,1.000000000000000000e+00
